gene_id,SRR10720198,SRR10720199,SRR10720203,SRR10720205
gene-YOR340C,1404,1301,1068,1090
gene-YOR341W,3590,3801,2995,2719
gene-YOR342C,2126,2017,1976,1729
gene-YOR343C,31,30,34,26
gene-YOR343W-A,0,0,0,0
gene-YOR343W-B,244,249,273,229
gene-YOR344C,2766,2878,2884,2443
gene-YOR346W,1136,1153,953,929
gene-YOR347C,1083,1145,1045,918
gene-YOR348C,55,25,29,30
gene-YOR349W,282,320,306,234
gene-YOR350C,467,431,506,391
gene-YOR351C,2,1,2,1
gene-YOR352W,351,327,311,263
gene-YOR353C,1624,1669,1828,1579
gene-YOR354C,1011,1022,1040,966
gene-YOR355W,1201,1237,1643,1448
gene-YOR356W,1485,1438,1449,1106
gene-YOR357C,325,268,331,319
gene-YOR358W,820,714,737,709
gene-YOR359W,1837,1805,1807,1348
gene-YOR360C,1106,1052,1043,949
gene-YOR361C,2885,3157,2985,2604
gene-YOR362C,2134,2404,2500,2352
gene-YOR363C,1228,1209,1055,939
gene-YOR365C,15,9,13,8
gene-YOR367W,271,239,280,265
gene-YOR368W,321,294,402,383
gene-YOR369C,681,710,729,703
gene-YOR370C,2322,2484,2527,2192
gene-YOR371C,2335,2468,2604,2389
gene-YOR372C,5489,5853,6015,4942
gene-YOR373W,1884,1989,2371,1772
gene-YOR374W,3834,3295,3874,3200
gene-YOR375C,4147,4256,3608,3488
gene-YOR376W,1,1,0,1
gene-YOR376W-A,247,224,247,244
gene-YOR377W,471,556,438,378
gene-YOR378W,9,6,6,17
gene-YOR380W,449,435,397,338
gene-YOR381W,305,226,227,257
gene-YOR381W-A,11,6,1,5
gene-YOR382W,2191,1126,1435,1972
gene-YOR383C,5925,3101,5390,5843
gene-YOR384W,1258,847,1256,1311
gene-YOR385W,508,503,512,443
gene-YOR386W,1059,1024,1029,1001
gene-YOR387C,0,1,0,0
gene-YOR388C,0,0,0,2
gene-YOR389W,161,146,138,138
gene-YOR390W,54,41,45,38
gene-YOR391C,0,2,1,2
gene-YOR393W,1,0,0,0
gene-YOR394C-A,1,2,2,2
gene-YOR394W,0,0,0,0
gene-YOR396W,0,0,0,0
gene-YPL001W,422,330,342,326
gene-YPL002C,283,280,300,279
gene-YPL003W,332,340,349,304
gene-YPL004C,4039,3875,3512,3230
gene-YPL005W,393,405,444,377
gene-YPL006W,478,416,504,380
gene-YPL007C,439,398,465,436
gene-YPL008W,1155,1034,1100,1060
gene-YPL009C,3448,3371,3930,3537
gene-YPL010W,284,284,321,317
gene-YPL011C,1456,1366,1583,1312
gene-YPL012W,2722,2942,2260,2015
gene-YPL013C,1807,1675,1771,1808
gene-YPL014W,2231,2781,2718,2200
gene-YPL015C,814,866,1012,896
gene-YPL016W,3455,3356,3405,2787
gene-YPL017C,36,47,35,46
gene-YPL018W,1742,1659,1112,980
gene-YPL019C,5888,5105,4326,3603
gene-YPL020C,610,610,793,650
gene-YPL021W,0,0,0,0
gene-YPL022W,2146,1980,2299,2059
gene-YPL023C,1736,1403,1681,1465
gene-YPL024W,235,294,265,254
gene-YPL026C,3141,2705,2129,1805
gene-YPL027W,3,4,2,4
gene-YPL028W,617,647,768,685
gene-YPL029W,886,862,784,645
gene-YPL030W,767,707,662,581
gene-YPL031C,972,959,963,936
gene-YPL032C,8012,8174,9208,7067
gene-YPL033C,1,3,1,1
gene-YPL034W,134,150,141,143
gene-YPL036W,99,84,64,72
gene-YPL037C,1629,1487,1485,1399
gene-YPL038W,648,603,624,595
gene-YPL038W-A,0,0,2,0
gene-YPL039W,612,644,547,522
gene-YPL040C,998,897,963,914
gene-YPL041C,72,73,62,69
gene-YPL042C,1564,1452,1371,1125
gene-YPL043W,6325,6260,5337,4492
gene-YPL045W,1415,1350,1586,1529
gene-YPL046C,383,359,374,401
gene-YPL047W,462,444,442,425
gene-YPL048W,1727,1752,1931,1632
gene-YPL049C,4240,4533,4596,3902
gene-YPL050C,1880,1936,2095,1819
gene-YPL051W,227,234,298,272
gene-YPL052W,194,208,242,196
gene-YPL053C,1586,1420,1624,1542
gene-YPL054W,59,51,87,70
gene-YPL055C,3439,3358,3468,3325
gene-YPL056C,162,166,212,152
gene-YPL057C,835,718,1127,986
gene-YPL058C,981,929,802,691
gene-YPL059W,340,332,369,370
gene-YPL060C-A,60,57,56,37
gene-YPL060W,256,201,192,200
gene-YPL061W,16959,12684,34023,30150
gene-YPL062W,9,4,32,30
gene-YPL063W,3353,3298,3632,3130
gene-YPL064C,981,793,978,963
gene-YPL065W,620,513,493,502
gene-YPL066W,2173,2196,2318,2074
gene-YPL067C,95,91,140,119
gene-YPL068C,826,814,598,527
gene-YPL069C,789,748,773,727
gene-YPL070W,1248,1162,1372,1168
gene-YPL071C,583,597,646,637
gene-YPL072W,601,441,506,429
gene-YPL074W,2830,2788,2535,2330
gene-YPL075W,2827,2972,3686,3255
gene-YPL076W,202,179,183,167
gene-YPL077C,360,372,363,336
gene-YPL078C,947,844,979,1045
gene-YPL079W,385,389,449,455
gene-YPL080C,0,2,1,0
gene-YPL081W,1074,1132,1405,1411
gene-YPL082C,2897,2835,3718,3178
gene-YPL083C,347,397,384,331
gene-YPL084W,2960,2997,3178,2717
gene-YPL085W,8953,8923,10032,8532
gene-YPL086C,730,713,584,583
gene-YPL087W,129,152,165,134
gene-YPL088W,183,142,188,181
gene-YPL089C,4523,4574,6444,4840
gene-YPL090C,520,458,522,556
gene-YPL091W,2230,2135,2709,2605
gene-YPL092W,279,299,130,141
gene-YPL093W,1701,1800,1394,1314
gene-YPL094C,1621,1503,1386,1291
gene-YPL095C,1150,1193,335,333
gene-YPL096C-A,57,72,58,61
gene-YPL096W,1425,1252,1426,1345
gene-YPL097W,715,697,788,706
gene-YPL098C,275,267,271,285
gene-YPL099C,253,246,238,241
gene-YPL100W,677,611,647,669
gene-YPL101W,1496,1653,1359,1269
gene-YPL103C,377,359,393,372
gene-YPL104W,492,499,529,425
gene-YPL105C,4484,4522,4908,4225
gene-YPL106C,3246,2853,6513,5754
gene-YPL107W,1009,952,867,931
gene-YPL108W,478,335,321,351
gene-YPL109C,457,434,524,420
gene-YPL110C,1475,1311,1279,1101
gene-YPL111W,1260,1417,1422,1577
gene-YPL112C,606,635,598,589
gene-YPL113C,77,70,80,64
gene-YPL115C,2234,2290,2569,2238
gene-YPL116W,1938,1802,2039,1817
gene-YPL117C,2411,1936,2359,2356
gene-YPL118W,1268,1228,1223,1253
gene-YPL119C,609,636,673,592
gene-YPL119C-A,80,72,128,85
gene-YPL120W,806,820,848,763
gene-YPL121C,1,1,1,0
gene-YPL122C,454,441,432,402
gene-YPL123C,351,318,439,328
gene-YPL124W,369,339,442,417
gene-YPL125W,1398,1368,1433,1278
gene-YPL126W,2773,2539,2282,2100
gene-YPL127C,1376,1070,1528,1352
gene-YPL128C,1975,1885,1960,1616
gene-YPL129W,891,879,968,980
gene-YPL130W,0,1,0,1
gene-YPL131W,6171,6087,6896,6598
gene-YPL132W,685,538,485,459
gene-YPL133C,614,595,580,591
gene-YPL134C,117,147,117,80
gene-YPL135W,2935,2503,3185,2910
gene-YPL137C,3466,3888,3779,3112
gene-YPL138C,1061,1025,981,977
gene-YPL139C,856,816,871,893
gene-YPL140C,199,211,226,210
gene-YPL141C,4236,4172,4326,3730
gene-YPL143W,2391,2104,2582,2713
gene-YPL144W,153,147,156,127
gene-YPL145C,1960,1946,2093,1788
gene-YPL146C,1357,1192,1034,995
gene-YPL147W,173,137,175,168
gene-YPL148C,70,66,68,66
gene-YPL149W,104,105,146,123
gene-YPL150W,1518,1535,1533,1295
gene-YPL151C,1125,1197,1110,995
gene-YPL152W,274,264,239,268
gene-YPL152W-A,13,8,20,14
gene-YPL153C,1278,1176,1964,1602
gene-YPL154C,2065,1907,2269,2174
gene-YPL155C,1742,1653,1690,1306
gene-YPL156C,430,299,386,422
gene-YPL157W,758,654,724,681
gene-YPL158C,3426,3240,4629,3824
gene-YPL159C,1157,1179,1068,1035
gene-YPL160W,3779,3961,4123,3765
gene-YPL161C,793,748,878,771
gene-YPL162C,228,172,182,188
gene-YPL163C,3014,3140,3685,3158
gene-YPL164C,385,404,380,377
gene-YPL165C,8,4,3,1
gene-YPL166W,213,184,219,197
gene-YPL167C,677,629,792,713
gene-YPL168W,376,351,444,392
gene-YPL169C,3295,3373,3645,3055
gene-YPL170W,1591,1597,1615,1914
gene-YPL171C,1179,1201,2758,2334
gene-YPL172C,655,667,628,534
gene-YPL173W,1058,1047,1186,1037
gene-YPL174C,1505,1406,1587,1496
gene-YPL175W,344,357,354,295
gene-YPL176C,1822,1922,1727,1485
gene-YPL177C,1056,1011,638,619
gene-YPL178W,487,513,485,492
gene-YPL179W,2774,2471,3068,2368
gene-YPL180W,1986,1915,2011,1734
gene-YPL181W,3756,3729,3378,3061
gene-YPL183C,1269,1184,1238,1117
gene-YPL183W-A,145,142,126,119
gene-YPL184C,856,948,975,823
gene-YPL186C,157,134,180,164
gene-YPL187W,24338,23427,21260,21509
gene-YPL188W,595,604,745,655
gene-YPL189C-A,120,123,96,96
gene-YPL189W,33,25,42,20
gene-YPL190C,14405,14249,17832,12857
gene-YPL191C,204,204,236,217
gene-YPL192C,22,11,24,19
gene-YPL193W,689,676,527,505
gene-YPL194W,829,834,990,892
gene-YPL195W,1953,2169,2228,1986
gene-YPL196W,607,601,700,657
gene-YPL198W,973,975,1188,1172
gene-YPL199C,497,396,427,450
gene-YPL200W,0,3,1,0
gene-YPL201C,20,15,7,7
gene-YPL202C,1508,1489,1809,1459
gene-YPL203W,1718,1579,1539,1493
gene-YPL204W,7091,7544,7172,6289
gene-YPL206C,985,761,880,900
gene-YPL207W,2028,2112,1692,1667
gene-YPL208W,276,225,308,267
gene-YPL209C,313,264,331,286
gene-YPL210C,2842,2904,3094,2833
gene-YPL211W,156,164,111,136
gene-YPL212C,2254,2118,2124,1972
gene-YPL213W,527,562,493,504
gene-YPL214C,426,437,486,435
gene-YPL215W,786,786,876,766
gene-YPL216W,288,267,265,198
gene-YPL217C,6317,6022,4654,4214
gene-YPL218W,253,250,278,301
gene-YPL219W,560,472,558,540
gene-YPL220W,177,185,213,148
gene-YPL221W,1016,986,1295,1066
gene-YPL222W,651,649,646,482
gene-YPL223C,20,30,15,11
gene-YPL224C,667,628,615,609
gene-YPL225W,2347,2096,2028,2179
gene-YPL226W,4824,5343,4825,3865
gene-YPL227C,741,582,782,712
gene-YPL228W,1332,1210,1425,1211
gene-YPL229W,885,681,859,682
gene-YPL230W,587,669,445,313
gene-YPL231W,13957,14329,9789,7830
gene-YPL232W,2031,2171,2115,1944
gene-YPL233W,596,570,502,470
gene-YPL234C,379,455,401,391
gene-YPL235W,2499,2347,2364,2258
gene-YPL236C,412,396,419,397
gene-YPL237W,1932,1834,1937,1766
gene-YPL239W,2103,2205,2581,2696
gene-YPL240C,4514,4555,20490,18191
gene-YPL241C,143,121,181,154
gene-YPL242C,2507,2364,2620,2288
gene-YPL243W,1484,1513,1454,1436
gene-YPL244C,1068,1296,1016,925
gene-YPL245W,187,156,117,126
gene-YPL246C,520,509,486,436
gene-YPL247C,1909,2024,1191,1219
gene-YPL248C,206,185,124,108
gene-YPL249C,2520,2250,2941,2435
gene-YPL249C-A,1822,1703,1994,1962
gene-YPL250C,2738,2280,4546,4548
gene-YPL252C,1621,1639,1676,1523
gene-YPL253C,1227,1245,1310,1131
gene-YPL254W,616,669,717,688
gene-YPL255W,1272,1250,1375,1256
gene-YPL256C,2297,2075,3027,2437
gene-YPL257W,74,68,66,58
gene-YPL257W-A,0,0,0,0
gene-YPL257W-B,1,0,0,1
gene-YPL258C,71,79,96,66
gene-YPL259C,1204,1153,1109,1060
gene-YPL260W,2186,2024,2291,2160
gene-YPL261C,2,1,1,2
gene-YPL262W,758,759,786,697
gene-YPL263C,1402,1425,1280,1131
gene-YPL264C,73,86,100,56
gene-YPL265W,3232,3005,5163,4958
gene-YPL266W,758,663,571,594
gene-YPL267W,522,517,676,656
gene-YPL268W,3284,3141,2998,2704
gene-YPL269W,549,567,546,501
gene-YPL270W,1173,1140,1249,1009
gene-YPL271W,905,863,892,921
gene-YPL272C,71,73,74,52
gene-YPL273W,1549,1164,1268,1153
gene-YPL274W,991,992,1701,1469
gene-YPL275W,0,1,0,0
gene-YPL276W,0,0,0,0
gene-YPL277C,163,129,156,153
gene-YPL278C,28,25,36,27
gene-YPL279C,144,111,138,109
gene-YPL280W,0,0,1,1
gene-YPL281C,0,1,1,2
gene-YPL282C,1,0,1,2
gene-YPL283C,47,53,57,62
gene-YPR001W,100,86,130,109
gene-YPR002W,406,362,868,746
gene-YPR003C,940,1052,895,792
gene-YPR004C,1036,931,947,974
gene-YPR005C,264,195,398,361
gene-YPR006C,108,122,127,124
gene-YPR007C,35,43,45,41
gene-YPR008W,2698,2638,2687,2075
gene-YPR009W,329,316,345,335
gene-YPR010C,3232,3485,2709,2361
gene-YPR010C-A,223,188,169,152
gene-YPR011C,377,337,322,313
gene-YPR013C,410,442,338,308
gene-YPR014C,0,1,0,0
gene-YPR015C,34,42,29,39
gene-YPR016C,445,371,359,396
gene-YPR017C,508,418,490,470
gene-YPR018W,2234,2072,2781,2443
gene-YPR019W,1739,1618,1975,1582
gene-YPR020W,130,118,114,119
gene-YPR021C,583,603,661,567
gene-YPR022C,3831,3486,3780,3202
gene-YPR023C,1260,1139,1294,1235
gene-YPR024W,3365,3229,4132,3444
gene-YPR025C,1134,1023,1275,1237
gene-YPR026W,691,755,958,752
gene-YPR027C,2,7,2,2
gene-YPR028W,407,347,453,427
gene-YPR029C,2292,2197,2805,2519
gene-YPR030W,274,239,271,242
gene-YPR031W,497,529,519,473
gene-YPR032W,1962,1908,2118,1702
gene-YPR033C,1304,1285,1280,1214
gene-YPR034W,2076,1968,1959,1916
gene-YPR035W,7980,8665,5489,5314
gene-YPR036W,1980,2366,2007,1774
gene-YPR036W-A,12875,9996,16546,15772
gene-YPR037C,832,797,609,627
gene-YPR040W,2302,2311,1961,1627
gene-YPR041W,4008,4067,4304,3788
gene-YPR042C,2088,2133,2406,2070
gene-YPR043W,1448,1493,1661,1670
gene-YPR045C,2314,2899,2656,2343
gene-YPR046W,434,341,300,380
gene-YPR047W,763,783,774,731
gene-YPR048W,2100,2211,2841,2778
gene-YPR049C,687,750,823,772
gene-YPR051W,787,747,807,846
gene-YPR052C,52,86,48,44
gene-YPR053C,225,252,255,218
gene-YPR054W,10,11,3,6
gene-YPR055W,1670,1245,1599,1400
gene-YPR056W,650,655,550,573
gene-YPR057W,673,650,666,556
gene-YPR058W,190,250,140,163
gene-YPR060C,616,580,634,654
gene-YPR061C,218,257,196,191
gene-YPR062W,3312,3362,2944,3092
gene-YPR063C,580,638,598,516
gene-YPR064W,5,1,2,1
gene-YPR065W,34166,34175,24099,20615
gene-YPR066W,163,136,139,125
gene-YPR067W,1345,1268,1630,1665
gene-YPR068C,281,279,278,245
gene-YPR069C,491,409,417,381
gene-YPR070W,1343,1252,1390,1274
gene-YPR071W,239,229,199,175
gene-YPR072W,2152,2098,2409,2271
gene-YPR073C,531,415,542,523
gene-YPR074C,3984,4283,5500,4539
gene-YPR075C,1973,1798,2267,2163
gene-YPR078C,4,7,7,16
gene-YPR079W,673,549,708,629
gene-YPR080W,2185,1756,2180,1933
gene-YPR081C,653,635,902,665
gene-YPR082C,267,228,233,258
gene-YPR083W,486,463,418,364
gene-YPR084W,838,836,865,728
gene-YPR085C,459,415,451,433
gene-YPR086W,1879,1882,1910,1951
gene-YPR088C,1785,1640,1741,1622
gene-YPR089W,2759,2514,2965,2578
gene-YPR091C,1300,1324,1298,1141
gene-YPR093C,967,887,848,817
gene-YPR094W,237,205,184,217
gene-YPR095C,1879,1798,1891,1673
gene-YPR096C,238,237,268,225
gene-YPR097W,1937,2002,2008,1823
gene-YPR098C,205,161,178,158
gene-YPR100W,2153,2004,1792,1875
gene-YPR101W,1967,1785,1992,2221
gene-YPR102C,524,380,459,525
gene-YPR103W,1647,1846,1946,1948
gene-YPR104C,3616,3532,3568,3109
gene-YPR105C,1294,1168,1384,1286
gene-YPR106W,377,369,369,325
gene-YPR107C,409,386,394,436
gene-YPR108W,2590,2382,2995,2828
gene-YPR108W-A,0,0,0,0
gene-YPR109W,237,294,290,223
gene-YPR110C,1104,953,963,905
gene-YPR111W,1363,1337,1299,1235
gene-YPR112C,4050,4170,2843,2598
gene-YPR113W,632,585,545,536
gene-YPR114W,1288,1331,1268,1176
gene-YPR115W,3333,3375,3649,3163
gene-YPR116W,199,183,208,172
gene-YPR117W,1615,1652,1717,1420
gene-YPR118W,512,512,619,564
gene-YPR119W,2681,2938,2625,2117
gene-YPR120C,561,491,711,627
gene-YPR121W,225,223,246,165
gene-YPR122W,1901,1746,1970,1712
gene-YPR124W,167,129,88,84
gene-YPR125W,1356,1358,1429,1231
gene-YPR127W,286,293,275,224
gene-YPR128C,194,186,185,154
gene-YPR129W,2679,2538,2494,2394
gene-YPR131C,339,296,382,371
gene-YPR132W,784,728,779,854
gene-YPR133C,2664,2362,2570,2606
gene-YPR133W-A,1001,809,1048,919
gene-YPR134W,377,368,338,300
gene-YPR135W,912,956,1307,1032
gene-YPR137C-A,0,0,0,0
gene-YPR137C-B,10,7,11,7
gene-YPR137W,3604,3337,3361,3037
gene-YPR138C,1142,1340,3202,3065
gene-YPR139C,908,883,1977,1817
gene-YPR140W,395,364,837,724
gene-YPR141C,1338,1215,3009,2657
gene-YPR143W,2437,2281,3932,3677
gene-YPR144C,1297,1217,1967,1718
gene-YPR145C-A,31,37,67,83
gene-YPR145W,9526,10165,18145,17632
gene-YPR147C,341,268,673,582
gene-YPR148C,1827,1837,3429,3309
gene-YPR149W,1282,1238,2787,2660
gene-YPR151C,28,19,57,42
gene-YPR152C,1308,1311,2206,1951
gene-YPR153W,62,65,96,112
gene-YPR154W,2244,2386,4813,4161
gene-YPR155C,708,740,1473,1269
gene-YPR156C,847,1020,1592,1232
gene-YPR157W,129,174,210,229
gene-YPR158C-C,0,0,0,0
gene-YPR158C-D,431,383,497,420
gene-YPR158W,1338,1292,6579,6217
gene-YPR158W-A,0,0,0,0
gene-YPR158W-B,24,33,68,30
gene-YPR159C-A,4,2,1,3
gene-YPR159W,2217,2171,3040,2612
gene-YPR160W,435,398,218,135
gene-YPR161C,2283,2119,2170,1985
gene-YPR162C,792,737,803,743
gene-YPR163C,2401,2254,1994,1847
gene-YPR164W,2104,2075,2246,1985
gene-YPR165W,1235,1045,1352,1198
gene-YPR166C,126,84,131,131
gene-YPR167C,428,413,756,586
gene-YPR168W,224,186,258,210
gene-YPR169W,1961,1963,1960,1752
gene-YPR170W-B,151,110,121,148
gene-YPR171W,2217,2189,2278,2167
gene-YPR172W,381,350,365,429
gene-YPR173C,3317,3088,3799,3301
gene-YPR174C,409,457,700,558
gene-YPR175W,1109,1028,1922,1718
gene-YPR176C,335,315,346,346
gene-YPR178W,982,893,927,855
gene-YPR179C,1540,1522,1602,1522
gene-YPR180W,348,350,359,324
gene-YPR181C,4214,4298,5163,4116
gene-YPR182W,820,759,673,772
gene-YPR183W,2299,2689,2447,2051
gene-YPR184W,1135,1218,1344,961
gene-YPR185W,2153,2177,2183,1930
gene-YPR186C,1104,1049,1051,958
gene-YPR187W,1608,1528,1426,1550
gene-YPR188C,433,360,375,395
gene-YPR189W,2652,2396,2981,2633
gene-YPR190C,1469,1534,1204,1105
gene-YPR191W,1104,1075,1012,903
gene-YPR192W,7,25,28,16
gene-YPR193C,113,80,115,81
gene-YPR194C,114,132,45,36
gene-YPR195C,63,67,70,57
gene-YPR196W,70,83,93,101
gene-YPR198W,349,308,412,363
gene-YPR199C,531,448,404,414
gene-YPR200C,64,72,88,103
gene-YPR201W,76,81,106,78
gene-YPR202W,33,16,44,29
gene-YPR203W,0,1,0,0
gene-YPR204W,8,8,7,1
gene-ZOD1,0,0,0,0
gene-snR10,14,7,6,11
gene-snR11,117,113,104,125
gene-snR128,169,93,107,112
gene-snR13,137,145,122,142
gene-snR14,49,36,48,57
gene-snR161,49,60,51,61
gene-snR17a,246,215,205,184
gene-snR17b,104,63,69,51
gene-snR18,114,98,105,103
gene-snR189,78,45,64,95
gene-snR19,4506,4435,4938,4055
gene-snR190,279,203,227,231
gene-snR191,100,60,69,66
gene-snR24,9,7,3,6
gene-snR3,220,158,148,163
gene-snR30,440,379,402,499
gene-snR31,33,19,24,42
gene-snR32,291,194,199,228
gene-snR33,113,82,131,139
gene-snR34,84,61,70,76
gene-snR35,71,48,47,45
gene-snR36,27,23,14,22
gene-snR37,939,775,778,807
gene-snR38,41,22,32,45
gene-snR39,13,10,14,13
gene-snR39B,854,677,792,822
gene-snR4,1137,950,1014,1163
gene-snR40,290,241,219,276
gene-snR41,69,44,54,38
gene-snR42,29,28,30,19
gene-snR43,88,90,71,74
gene-snR44,280,223,203,230
gene-snR45,92,83,179,148
gene-snR46,58,50,51,62
gene-snR47,84,54,50,43
gene-snR48,15,11,11,12
gene-snR49,57,44,41,61
gene-snR5,54,46,53,53
gene-snR50,66,45,47,47
gene-snR51,49,24,47,29
gene-snR52,42,31,49,76
gene-snR53,0,2,0,3
gene-snR54,13,13,6,12
gene-snR55,31,20,36,32
gene-snR56,121,126,104,107
gene-snR57,234,156,206,186
gene-snR58,3,2,1,2
gene-snR59,0,1,0,2
gene-snR6,5,0,4,5
gene-snR60,10,3,3,13
gene-snR61,16,12,12,15
gene-snR62,59,66,78,74
gene-snR63,237,155,291,268
gene-snR64,224,203,164,182
gene-snR65,1,1,0,1
gene-snR66,24,17,20,26
gene-snR67,423,321,296,338
gene-snR68,314,285,295,286
gene-snR69,83,90,63,60
gene-snR7-L,1,0,0,2
gene-snR7-S,0,0,0,0
gene-snR70,445,437,412,342
gene-snR71,48,38,25,27
gene-snR72,2,3,6,7
gene-snR73,31,29,31,40
gene-snR74,3,5,1,5
gene-snR75,6,6,6,5
gene-snR76,255,246,213,270
gene-snR77,17,4,12,5
gene-snR78,12,16,11,16
gene-snR79,69,50,44,43
gene-snR8,495,371,434,456
gene-snR80,0,0,3,3
gene-snR81,64,50,56,42
gene-snR82,152,110,125,142
gene-snR83,1842,1975,1528,1412
gene-snR84,117,94,106,76
gene-snR85,90,97,51,112
gene-snR86,2143,2084,2228,2233
gene-snR87,18,22,19,11
gene-snR9,111,92,131,125
gene-tA(AGC)D,1,1,1,0
gene-tA(AGC)F,0,0,0,0
gene-tA(AGC)G,0,1,1,0
gene-tA(AGC)H,3,2,3,2
gene-tA(AGC)J,0,0,0,0
gene-tA(AGC)K1,0,1,0,0
gene-tA(AGC)K2,0,0,0,0
gene-tA(AGC)L,5,2,3,3
gene-tA(AGC)M1,0,0,0,0
gene-tA(AGC)M2,1,1,0,0
gene-tA(AGC)P,1,2,1,3
gene-tA(UGC)A,2,0,0,3
gene-tA(UGC)E,8,5,2,7
gene-tA(UGC)G,1,1,1,0
gene-tA(UGC)L,0,1,1,1
gene-tA(UGC)O,0,0,0,0
gene-tA(UGC)Q,0,0,0,0
gene-tC(GCA)B,0,0,0,0
gene-tC(GCA)G,0,0,0,0
gene-tC(GCA)P1,0,0,0,0
gene-tC(GCA)P2,0,0,0,0
gene-tC(GCA)Q,0,0,0,0
gene-tD(GUC)B,0,0,0,0
gene-tD(GUC)D,1,2,0,3
gene-tD(GUC)G1,0,2,2,2
gene-tD(GUC)G2,3,2,3,7
gene-tD(GUC)I1,0,0,0,0
gene-tD(GUC)I2,3,1,8,4
gene-tD(GUC)J1,2,2,0,3
gene-tD(GUC)J2,1,0,0,0
gene-tD(GUC)J3,2,1,1,1
gene-tD(GUC)J4,0,0,0,0
gene-tD(GUC)K,0,0,0,0
gene-tD(GUC)L1,0,0,0,0
gene-tD(GUC)L2,0,0,0,0
gene-tD(GUC)M,4,2,2,4
gene-tD(GUC)N,23,24,17,19
gene-tD(GUC)O,10,10,14,9
gene-tD(GUC)Q,0,0,0,0
gene-tE(CUC)D,0,0,0,0
gene-tE(CUC)I,1,1,1,1
gene-tE(UUC)B,0,0,0,0
gene-tE(UUC)C,1,3,9,7
gene-tE(UUC)E1,5,6,9,5
gene-tE(UUC)E2,0,0,0,0
gene-tE(UUC)E3,1,0,1,2
gene-tE(UUC)G1,13,17,18,27
gene-tE(UUC)G2,0,0,0,0
gene-tE(UUC)G3,0,0,0,0
gene-tE(UUC)I,0,0,0,0
gene-tE(UUC)J,4,6,1,3
gene-tE(UUC)K,0,0,0,1
gene-tE(UUC)L,1,3,2,4
gene-tE(UUC)M,0,3,0,0
gene-tE(UUC)P,1,2,1,0
gene-tE(UUC)Q,0,0,0,0
gene-tF(GAA)B,0,1,1,1
gene-tF(GAA)D,2,3,4,3
gene-tF(GAA)F,1,1,2,2
gene-tF(GAA)G,6,1,1,5
gene-tF(GAA)H1,1,0,0,0
gene-tF(GAA)H2,2,5,4,6
gene-tF(GAA)M,1,1,2,1
gene-tF(GAA)N,5,8,15,16
gene-tF(GAA)P1,2,0,2,0
gene-tF(GAA)P2,0,0,1,0
gene-tF(GAA)Q,0,0,0,0
gene-tG(CCC)D,0,2,1,0
gene-tG(CCC)O,1,0,1,0
gene-tG(GCC)B,0,0,0,0
gene-tG(GCC)C,0,0,0,0
gene-tG(GCC)D1,0,0,0,0
gene-tG(GCC)D2,2,4,8,7
gene-tG(GCC)E,0,1,5,4
gene-tG(GCC)F1,0,0,0,0
gene-tG(GCC)F2,9,13,10,21
gene-tG(GCC)G1,14,10,4,16
gene-tG(GCC)G2,0,0,0,0
gene-tG(GCC)J1,0,0,0,0
gene-tG(GCC)J2,1,1,1,1
gene-tG(GCC)M,0,0,1,0
gene-tG(GCC)O1,0,0,0,1
gene-tG(GCC)O2,3,2,1,0
gene-tG(GCC)P1,5,2,9,9
gene-tG(GCC)P2,0,0,0,0
gene-tG(UCC)G,0,0,2,1
gene-tG(UCC)N,0,1,5,5
gene-tG(UCC)O,0,0,0,0
gene-tG(UCC)Q,0,0,0,0
gene-tH(GUG)E1,14,9,11,13
gene-tH(GUG)E2,6,3,4,9
gene-tH(GUG)G1,2,9,2,6
gene-tH(GUG)G2,186,237,221,238
gene-tH(GUG)H,0,0,0,0
gene-tH(GUG)K,1,1,1,0
gene-tH(GUG)M,11,10,12,12
gene-tH(GUG)Q,0,0,0,0
gene-tI(AAU)B,1,0,1,0
gene-tI(AAU)D,0,0,0,0
gene-tI(AAU)E1,0,0,0,0
gene-tI(AAU)E2,2,0,1,1
gene-tI(AAU)G,8,13,7,9
gene-tI(AAU)I1,0,1,0,0
gene-tI(AAU)I2,0,0,0,0
gene-tI(AAU)L1,0,0,1,0
gene-tI(AAU)L2,0,0,1,0
gene-tI(AAU)N1,0,0,0,0
gene-tI(AAU)N2,1,0,0,0
gene-tI(AAU)P1,11,9,16,38
gene-tI(AAU)P2,0,0,1,1
gene-tI(GAU)Q,0,0,0,0
gene-tI(UAU)D,22,7,15,27
gene-tI(UAU)L,16,14,12,34
gene-tK(CUU)C,0,0,0,0
gene-tK(CUU)D1,0,0,0,0
gene-tK(CUU)D2,0,0,0,0
gene-tK(CUU)E1,0,0,0,2
gene-tK(CUU)E2,1,1,2,2
gene-tK(CUU)F,0,1,0,1
gene-tK(CUU)G1,0,0,0,0
gene-tK(CUU)G2,0,0,0,1
gene-tK(CUU)G3,1,0,0,0
gene-tK(CUU)I,1,0,2,1
gene-tK(CUU)J,0,0,0,2
gene-tK(CUU)K,6,1,1,2
gene-tK(CUU)M,6,3,3,5
gene-tK(CUU)P,0,0,1,0
gene-tK(UUU)D,2,0,0,1
gene-tK(UUU)G1,2,0,1,1
gene-tK(UUU)G2,1,1,1,1
gene-tK(UUU)K,1,1,4,5
gene-tK(UUU)L,1,1,0,1
gene-tK(UUU)O,7,9,9,18
